,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
1397,Chickenpox,1,3,4,2,7,3,5,6,6,3,0,0,0,0,0,0,0
1398,Chickenpox,1,3,4,2,7,3,4,6,6,3,0,0,0,0,0,0,0
1399,Chickenpox,1,3,4,2,7,3,4,5,6,3,0,0,0,0,0,0,0
1400,Dengue,3,3,3,5,4,7,3,5,4,4,3,2,3,0,0,0,0
1401,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,3,0,0,0,0
1402,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,0,0,0,0
1403,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
1404,Dengue,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
1405,Dengue,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
1406,Dengue,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
1407,Dengue,3,3,3,4,7,3,5,4,4,3,6,2,3,0,0,0,0
1408,Dengue,3,3,3,5,7,3,5,4,4,3,6,2,3,0,0,0,0
1409,Dengue,3,3,3,5,4,3,5,4,4,3,6,2,3,0,0,0,0
1410,Typhoid,3,5,4,7,5,4,4,6,5,4,0,0,0,0,0,0,0
1411,Typhoid,3,5,4,7,3,4,4,6,5,4,0,0,0,0,0,0,0
1412,Typhoid,3,5,4,7,3,5,4,6,5,4,0,0,0,0,0,0,0
1413,Typhoid,3,5,4,7,3,5,4,6,5,4,0,0,0,0,0,0,0
1414,Typhoid,3,5,4,7,3,5,4,4,5,4,0,0,0,0,0,0,0
1415,Typhoid,3,5,4,7,3,5,4,4,6,4,0,0,0,0,0,0,0
1416,Typhoid,3,5,4,7,3,5,4,4,6,5,0,0,0,0,0,0,0
1417,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
1418,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
1419,Typhoid,3,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0,0
1420,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
1421,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
1422,hepatitisA,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
1423,hepatitisA,3,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
1424,hepatitisA,3,5,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
1425,hepatitisA,3,5,3,5,4,4,6,5,4,2,0,0,0,0,0,0,0
1426,hepatitisA,3,5,3,4,4,4,6,5,4,2,0,0,0,0,0,0,0
1427,hepatitisA,3,5,3,4,5,4,6,5,4,2,0,0,0,0,0,0,0
1428,hepatitisA,3,5,3,4,5,4,6,5,4,2,0,0,0,0,0,0,0
1429,hepatitisA,3,5,3,4,5,4,4,5,4,2,0,0,0,0,0,0,0
1430,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
1431,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
1432,HepatitisB,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
1433,HepatitisB,1,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
1434,HepatitisB,1,4,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
1435,HepatitisB,1,4,2,4,4,4,4,4,6,5,2,0,0,0,0,0,0
1436,HepatitisB,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
1437,HepatitisB,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
1438,HepatitisB,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
1439,HepatitisB,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
1440,HepatitisC,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1441,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
1442,HepatitisC,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1443,HepatitisC,4,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1444,HepatitisC,4,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1445,HepatitisC,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1446,HepatitisC,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1447,HepatitisC,4,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1448,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
1449,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
1450,HepatitisD,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
1451,HepatitisD,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0,0
1452,HepatitisD,3,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0,0
1453,HepatitisD,3,5,3,4,5,4,4,4,0,0,0,0,0,0,0,0,0
1454,HepatitisD,3,5,4,4,5,4,4,4,0,0,0,0,0,0,0,0,0
1455,HepatitisD,3,5,4,3,5,4,4,4,0,0,0,0,0,0,0,0,0
1456,HepatitisD,3,5,4,3,4,4,4,4,0,0,0,0,0,0,0,0,0
1457,HepatitisD,3,5,4,3,4,5,4,4,0,0,0,0,0,0,0,0,0
1458,HepatitisD,3,5,4,3,4,5,4,4,0,0,0,0,0,0,0,0,0
1459,HepatitisD,3,5,4,3,4,5,4,4,0,0,0,0,0,0,0,0,0
1460,HepatitisE,3,5,4,7,3,4,5,4,4,4,7,6,0,0,0,0,0
1461,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
1462,HepatitisE,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
1463,HepatitisE,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0,0
1464,HepatitisE,3,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0,0
1465,HepatitisE,3,5,7,3,4,5,4,4,4,6,7,6,0,0,0,0,0
1466,HepatitisE,3,5,4,3,4,5,4,4,4,6,7,6,0,0,0,0,0
1467,HepatitisE,3,5,4,7,4,5,4,4,4,6,7,6,0,0,0,0,0
1468,HepatitisE,3,5,4,7,3,5,4,4,4,6,7,6,0,0,0,0,0
1469,HepatitisE,3,5,4,7,3,4,4,4,4,6,7,6,0,0,0,0,0
1470,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
1471,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
1472,Alcoholichepatitis,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1473,Alcoholichepatitis,5,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1474,Alcoholichepatitis,5,3,7,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1475,Alcoholichepatitis,5,3,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1476,Alcoholichepatitis,5,3,4,7,5,6,0,0,0,0,0,0,0,0,0,0,0
1477,Alcoholichepatitis,5,3,4,7,4,6,0,0,0,0,0,0,0,0,0,0,0
1478,Alcoholichepatitis,5,3,4,7,4,5,0,0,0,0,0,0,0,0,0,0,0
1479,Alcoholichepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
1480,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
1481,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
1482,Tuberculosis,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0,0
1483,Tuberculosis,3,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0,0
1484,Tuberculosis,3,5,3,4,7,4,3,4,5,4,6,6,5,7,5,0,0
1485,Tuberculosis,3,5,4,4,7,4,3,4,5,4,6,6,5,7,5,0,0
1486,Tuberculosis,3,5,4,3,7,4,3,4,5,4,6,6,5,7,5,0,0
1487,Tuberculosis,3,5,4,3,4,4,3,4,5,4,6,6,5,7,5,0,0
1488,Tuberculosis,3,5,4,3,4,7,3,4,5,4,6,6,5,7,5,0,0
1489,Tuberculosis,3,5,4,3,4,7,4,4,5,4,6,6,5,7,5,0,0
1490,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
1491,CommonCold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
1492,CommonCold,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
1493,CommonCold,4,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
1494,CommonCold,4,3,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
1495,CommonCold,4,3,4,7,3,6,6,5,4,5,4,5,5,7,3,2,0
1496,CommonCold,4,3,4,4,3,6,6,5,4,5,4,5,5,7,3,2,0
1497,CommonCold,4,3,4,4,7,6,6,5,4,5,4,5,5,7,3,2,0
1498,CommonCold,4,3,4,4,7,3,6,5,4,5,4,5,5,7,3,2,0
1499,CommonCold,4,3,4,4,7,3,6,5,4,5,4,5,5,7,3,2,0
1500,Pneumonia,3,4,4,7,4,3,6,7,5,4,0,0,0,0,0,0,0
1501,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
1502,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
1503,Pneumonia,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0,0
1504,Pneumonia,3,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0,0
1505,Pneumonia,3,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0,0
1506,Pneumonia,3,4,4,4,3,6,5,7,5,4,0,0,0,0,0,0,0
1507,Pneumonia,3,4,4,7,3,6,5,7,5,4,0,0,0,0,0,0,0
1508,Pneumonia,3,4,4,7,4,6,5,7,5,4,0,0,0,0,0,0,0
1509,Pneumonia,3,4,4,7,4,3,5,7,5,4,0,0,0,0,0,0,0
1510,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1511,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1512,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1513,Dimorphichemmorhoids(piles),5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,Dimorphichemmorhoids(piles),4,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,Dimorphichemmorhoids(piles),4,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,Dimorphichemmorhoids(piles),4,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,Dimorphichemmorhoids(piles),4,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1519,Dimorphichemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
1520,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,Heartattack,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,Heartattack,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,Heartattack,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,Heartattack,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,Heartattack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,Heartattack,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,Heartattack,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,Heartattack,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
1531,Varicoseveins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
1532,Varicoseveins,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
1533,Varicoseveins,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
1534,Varicoseveins,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
1535,Varicoseveins,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0
1536,Varicoseveins,4,4,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1537,Varicoseveins,4,4,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1538,Varicoseveins,4,4,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0
1539,Varicoseveins,4,4,4,4,5,6,0,0,0,0,0,0,0,0,0,0,0
1540,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
1541,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
1542,Hypothyroidism,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
1543,Hypothyroidism,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
1544,Hypothyroidism,4,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
1545,Hypothyroidism,4,3,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
1546,Hypothyroidism,4,3,5,2,4,5,6,5,5,3,2,6,0,0,0,0,0
1547,Hypothyroidism,4,3,5,3,4,5,6,5,5,3,2,6,0,0,0,0,0
1548,Hypothyroidism,4,3,5,3,2,5,6,5,5,3,2,6,0,0,0,0,0
1549,Hypothyroidism,4,3,5,3,2,4,6,5,5,3,2,6,0,0,0,0,0
1550,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
1551,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
1552,Hyperthyroidism,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0,0
1553,Hyperthyroidism,4,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0,0
1554,Hyperthyroidism,4,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0,0
1555,Hyperthyroidism,4,3,3,3,6,5,4,2,2,6,0,0,0,0,0,0,0
1556,Hyperthyroidism,4,3,3,5,6,5,4,2,2,6,0,0,0,0,0,0,0
1557,Hyperthyroidism,4,3,3,5,3,5,4,2,2,6,0,0,0,0,0,0,0
1558,Hyperthyroidism,4,3,3,5,3,6,4,2,2,6,0,0,0,0,0,0,0
1559,Hyperthyroidism,4,3,3,5,3,6,5,2,2,6,0,0,0,0,0,0,0
1560,Hypoglycemia,5,4,4,3,3,5,5,4,4,2,4,0,0,0,0,0,0
1561,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
1562,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
1563,Hypoglycemia,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0,0
1564,Hypoglycemia,5,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0,0
1565,Hypoglycemia,5,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0,0
1566,Hypoglycemia,5,4,4,3,5,5,4,4,4,2,4,0,0,0,0,0,0
1567,Hypoglycemia,5,4,4,3,5,5,4,4,4,2,4,0,0,0,0,0,0
1568,Hypoglycemia,5,4,4,3,3,5,4,4,4,2,4,0,0,0,0,0,0
1569,Hypoglycemia,5,4,4,3,3,5,4,4,4,2,4,0,0,0,0,0,0
1570,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1571,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1572,Osteoarthristis,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1573,Osteoarthristis,3,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1574,Osteoarthristis,3,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1575,Osteoarthristis,3,5,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1576,Osteoarthristis,3,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1577,Osteoarthristis,3,5,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0
1578,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1579,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1580,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1581,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1582,Arthritis,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,Arthritis,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,Arthritis,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,Arthritis,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1587,Arthritis,2,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1589,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1590,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
1591,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
1592,(vertigo)ParoymsalPositionalVertigo,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1593,(vertigo)ParoymsalPositionalVertigo,5,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1594,(vertigo)ParoymsalPositionalVertigo,5,3,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1595,(vertigo)ParoymsalPositionalVertigo,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1596,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1597,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1598,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
1599,(vertigo)ParoymsalPositionalVertigo,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1600,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,Acne,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,Urinarytractinfection,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,Urinarytractinfection,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,Urinarytractinfection,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,Urinarytractinfection,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,Urinarytractinfection,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,Urinarytractinfection,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,Urinarytractinfection,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
1621,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
1622,Psoriasis,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1623,Psoriasis,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1624,Psoriasis,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1625,Psoriasis,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1626,Psoriasis,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1627,Psoriasis,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1628,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
1629,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
1630,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
1631,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
1632,Impetigo,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,Impetigo,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,Impetigo,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,Impetigo,3,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,Impetigo,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,Impetigo,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
1639,Impetigo,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,Fungalinfection,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,Fungalinfection,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,Fungalinfection,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,Fungalinfection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,Fungalinfection,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,Fungalinfection,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,Fungalinfection,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,Fungalinfection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,Allergy,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,Allergy,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,Allergy,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,Allergy,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,Allergy,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,Allergy,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,Allergy,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,Allergy,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
1661,GERD,5,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
1662,GERD,5,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
1663,GERD,5,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0
1664,GERD,5,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0
1665,GERD,5,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1666,GERD,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
1667,GERD,5,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
1668,GERD,5,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
1669,GERD,5,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0
1670,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
1671,Chroniccholestasis,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0
1672,Chroniccholestasis,1,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0
1673,Chroniccholestasis,1,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0
1674,Chroniccholestasis,1,5,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0
1675,Chroniccholestasis,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0
1676,Chroniccholestasis,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0
1677,Chroniccholestasis,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0
1678,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
1679,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
1680,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1681,DrugReaction,1,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,DrugReaction,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,DrugReaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,DrugReaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,DrugReaction,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,DrugReaction,1,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,DrugReaction,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,DrugReaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,DrugReaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,Pepticulcerdiseae,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1691,Pepticulcerdiseae,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1692,Pepticulcerdiseae,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1693,Pepticulcerdiseae,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1694,Pepticulcerdiseae,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1695,Pepticulcerdiseae,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1696,Pepticulcerdiseae,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1697,Pepticulcerdiseae,5,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1698,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
1699,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
1700,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,AIDS,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,AIDS,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,AIDS,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
